ID,Severity,Start_Lat,Start_Lng,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
A-2982034,2,43.156669,-77.632318,Rochester,Monroe,NY,55.0,55.0,89.0,29.36,10.0,8.0,0.0
A-3695794,2,37.824282,-122.267975,Oakland,Alameda,CA,53.0,53.0,80.0,30.11,10.0,15.0,0.0
A-3593148,2,37.372618,-121.923345,San Jose,Santa Clara,CA,59.0,59.0,75.0,29.96,10.0,12.0,0.01
A-1040380,2,38.771011,-90.405533,Bridgeton,St. Louis County,MO,65.0,65.0,52.0,29.53,10.0,6.0,0.0
A-1187009,3,37.38496,-79.906479,Daleville,Botetourt,VA,84.0,84.0,44.0,28.81,10.0,9.0,0.0
A-555157,2,34.938728,-82.227211,Greer,Greenville,SC,52.0,52.0,83.0,29.17,5.0,7.0,0.06
A-576595,2,40.581402,-77.37236,Mifflintown,Juniata,PA,68.0,68.0,64.0,28.78,10.0,8.0,0.0
A-3692544,2,44.86181,-93.51147,Chanhassen,Hennepin,MN,2.0,-18.0,69.0,29.09,9.0,16.0,0.0
A-4197119,2,42.704929,-123.371982,Wolf Creek,Josephine,OR,52.0,52.0,63.0,26.25,10.0,3.0,0.0
A-592381,3,36.783337,-80.830185,Hillsville,Carroll,VA,63.0,63.0,96.0,27.35,10.0,5.0,0.0
A-3590962,4,33.93698,-117.8925,Brea,Orange,CA,63.0,63.0,56.0,30.12,10.0,6.0,0.0
A-1251962,2,33.209438,-87.569733,Tuscaloosa,Tuscaloosa,AL,93.0,93.0,42.0,29.75,10.0,5.0,0.0
A-987355,2,38.934605,-77.057945,Washington,District of Columbia,DC,50.0,50.0,93.0,29.69,9.0,15.0,0.0
A-2418000,2,29.809099,-95.492989,Houston,Harris,TX,42.8,36.6,87.0,30.23,7.0,11.5,0.04
A-2984940,2,39.91144,-77.64596,Chambersburg,Franklin,PA,26.0,14.0,92.0,29.07,0.5,14.0,0.04
A-1497896,2,34.821621,-82.284828,Greenville,Greenville,SC,62.0,62.0,65.0,29.07,10.0,15.0,0.0
A-3663501,2,39.86685,-75.36218,Chester,Delaware,PA,45.0,39.0,71.0,29.92,10.0,13.0,0.0
A-3656299,2,39.91136,-82.92839,Columbus,Franklin,OH,54.0,54.0,88.0,28.98,10.0,8.0,0.0
A-4217562,2,42.27339,-120.35422,Lakeview,Lake,OR,59.0,59.0,60.0,25.26,10.0,3.0,0.0
A-3642239,3,41.89468,-87.64149,Chicago,Cook,IL,34.0,27.0,44.0,29.51,10.0,8.0,0.0
A-3566075,3,42.01194,-87.80133,Niles,Cook,IL,88.0,88.0,37.0,29.15,10.0,16.0,0.0
A-3280512,2,36.831782,-121.399096,Hollister,San Benito,CA,36.0,31.0,93.0,30.13,10.0,6.0,0.0
A-923511,2,40.5993,-75.559708,Allentown,Lehigh,PA,36.0,36.0,44.0,29.85,10.0,0.0,0.0
A-1326433,2,34.971298,-82.326233,Taylors,Greenville,SC,79.0,79.0,79.0,28.89,10.0,0.0,0.0
A-3257708,2,40.014066,-75.213541,Bala Cynwyd,Montgomery,PA,67.0,67.0,85.0,29.85,10.0,6.0,0.0
A-1003798,3,34.021637,-86.075523,Attalla,Etowah,AL,42.0,42.0,92.0,29.57,10.0,0.0,0.0
A-3125567,2,39.14537,-77.728754,Purcellville,Loudoun,VA,38.0,30.0,53.0,29.47,10.0,14.0,0.0
A-3584714,2,45.15944,-117.96526,North Powder,Union,OR,39.0,33.0,65.0,26.37,10.0,9.0,0.0
A-1502450,2,42.98159,-85.687973,Grand Rapids,Kent,MI,10.0,-2.9,70.0,30.11,4.0,9.2,0.0
A-1249006,3,34.791008,-82.280457,Mauldin,Greenville,SC,81.0,81.0,70.0,29.02,10.0,5.0,0.0
A-3302473,2,25.799362,-80.247807,Miami,Miami-Dade,FL,63.0,63.0,67.0,30.13,10.0,3.0,0.0
A-3190848,2,38.756034,-90.512375,Saint Charles,St. Charles,MO,44.0,36.0,55.0,29.23,10.0,18.0,0.0
A-3736192,2,33.774298,-118.083132,Seal Beach,Orange,CA,59.0,59.0,96.0,29.99,10.0,3.0,0.0
A-3500408,1,33.49495,-112.11706,Phoenix,Maricopa,AZ,90.0,90.0,15.0,28.69,10.0,10.0,0.0
A-3244796,2,30.505752,-91.161597,Baton Rouge,East Baton Rouge,LA,32.0,32.0,92.0,30.2,10.0,0.0,0.0
A-3372288,4,32.872411,-96.679659,Dallas,Dallas,TX,42.0,37.0,89.0,29.48,2.0,9.0,0.05
A-790316,3,32.835613,-96.875084,Dallas,Dallas,TX,78.0,78.0,84.0,29.34,10.0,5.0,0.0
A-943307,2,34.047352,-80.098106,Lynchburg,Lee,SC,37.0,37.0,100.0,30.16,8.0,0.0,0.0
A-519728,3,33.803688,-84.409531,Atlanta,Fulton,GA,42.0,35.0,89.0,28.83,2.0,15.0,0.05
A-888718,3,40.036617,-75.356529,Villanova,Delaware,PA,54.0,54.0,70.0,30.12,10.0,10.0,0.0
A-3537707,2,33.889,-117.5124,Corona,Riverside,CA,51.0,51.0,80.0,29.38,10.0,0.0,0.0
A-1348351,2,38.797878,-77.564774,Manassas,Prince William,VA,65.0,65.0,63.0,29.84,10.0,22.0,0.0
A-3244021,2,45.540722,-122.562822,Portland,Multnomah,OR,44.0,40.0,93.0,30.36,10.0,7.0,0.0
A-1262665,2,41.27721,-111.969292,Ogden,Weber,UT,77.0,77.0,30.0,25.59,10.0,5.0,0.0
A-3560073,2,38.15002,-85.83713,Louisville,Jefferson,KY,75.0,75.0,60.0,29.55,10.0,0.0,0.0
A-860826,2,35.844509,-78.579964,Raleigh,Wake,NC,40.0,37.0,89.0,29.77,10.0,5.0,0.0
A-1429164,2,43.789024,-95.332413,Heron Lake,Jackson,MN,54.0,54.0,94.0,28.42,5.0,16.0,0.0
A-1256401,2,37.537483,-77.529503,Richmond,Richmond City,VA,89.0,89.0,57.0,29.81,10.0,6.0,0.01
A-877457,2,27.89464,-82.803612,Largo,Pinellas,FL,67.0,67.0,76.0,30.0,10.0,12.0,0.0
A-3540591,2,33.873428,-118.242414,Compton,Los Angeles,CA,87.0,87.0,9.0,29.88,10.0,10.0,0.0
A-557589,2,39.439419,-104.961601,Sedalia,Douglas,CO,27.0,15.0,92.0,24.07,0.25,16.0,0.0
A-1067518,2,30.27677,-97.766243,Austin,Travis,TX,75.0,75.0,27.0,29.13,10.0,0.0,0.0
A-3424223,2,33.928495,-118.281909,Los Angeles,Los Angeles,CA,59.0,59.0,39.0,29.94,10.0,0.0,0.0
A-3299613,2,34.055425,-79.905471,Timmonsville,Florence,SC,38.0,32.0,79.0,30.31,10.0,8.0,0.0
A-1032423,2,41.036476,-73.816154,White Plains,Westchester,NY,22.0,13.0,66.0,30.01,10.0,7.0,0.0
A-3587334,1,40.56218,-111.92911,South Jordan,Salt Lake,UT,41.0,35.0,89.0,25.69,10.0,10.0,0.03
A-1219762,2,36.73016,-121.64109,Salinas,Monterey,CA,68.0,68.0,61.0,29.9,10.0,10.0,0.0
A-3309022,2,42.363806,-87.829374,Waukegan,Lake,IL,51.0,51.0,83.0,28.9,10.0,9.0,0.0
A-1573366,2,43.239262,-77.626457,Rochester,Monroe,NY,28.0,22.8,100.0,30.09,0.8,4.6,0.0
A-1126849,3,37.645451,-77.590736,Henrico,Henrico,VA,44.0,44.0,79.0,29.97,10.0,0.0,0.0
A-2237971,2,43.052719,-75.271935,New Hartford,Oneida,NY,28.0,21.7,88.0,29.64,7.0,5.8,0.0
A-606303,2,28.761375,-81.270432,Sanford,Seminole,FL,77.0,77.0,90.0,29.81,10.0,9.0,0.0
A-3165689,4,39.390653,-77.320092,Ijamsville,Frederick,MD,34.0,34.0,100.0,29.79,10.0,0.0,0.0
A-3774987,2,33.87653,-118.08223,Artesia,Los Angeles,CA,53.0,53.0,83.0,30.17,8.0,0.0,0.0
A-909857,2,30.4349,-84.363068,Tallahassee,Leon,FL,30.0,30.0,66.0,30.21,10.0,3.0,0.0
A-967152,2,33.854691,-117.790428,Anaheim,Orange,CA,61.0,61.0,60.0,29.93,10.0,7.0,0.0
A-1447467,2,35.342079,-97.52993,Oklahoma City,Cleveland,OK,37.0,30.0,86.0,28.73,10.0,9.0,0.0
A-677979,2,28.781418,-81.352814,Lake Mary,Seminole,FL,80.0,80.0,87.0,29.99,10.0,0.0,0.0
A-206636,3,42.667244,-73.733116,Albany,Albany,NY,33.1,22.6,56.0,30.13,10.0,16.1,0.0
A-3064642,2,37.052003,-122.070454,Felton,Santa Cruz,CA,37.0,33.0,89.0,29.84,10.0,5.0,0.0
A-1446763,2,37.533451,-77.428543,Richmond,Richmond City,VA,44.0,39.0,82.0,29.9,10.0,9.0,0.01
A-4168731,2,43.664499,-123.361783,Drain,Douglas,OR,54.0,54.0,66.0,29.88,10.0,6.0,0.0
A-2230839,2,44.108982,-93.667465,Janesville,Waseca,MN,35.6,23.2,81.0,29.88,5.0,26.5,0.01
A-793428,2,35.091492,-89.966927,Memphis,Shelby,TN,72.0,72.0,91.0,29.68,8.0,0.0,0.0
A-577910,2,32.229229,-110.926727,Tucson,Pima,AZ,59.0,59.0,28.0,27.17,10.0,8.0,0.0
A-584558,2,36.147739,-86.78231,Nashville,Davidson,TN,61.0,61.0,52.0,29.66,10.0,5.0,0.0
A-4183910,4,36.80695,-97.34276,Blackwell,Kay,OK,74.0,74.0,48.0,28.85,10.0,8.0,0.0
A-784222,3,26.528648,-80.073174,Boynton Beach,Palm Beach,FL,73.0,73.0,96.0,30.03,4.0,7.0,0.28
A-3473921,2,37.50505,-77.50455,Richmond,Richmond City,VA,57.0,57.0,74.0,29.64,10.0,7.0,0.0
A-3621894,3,41.93847,-88.00339,Addison,DuPage,IL,59.0,59.0,60.0,29.17,10.0,3.0,0.0
A-3846407,2,42.6036,-71.34556,Chelmsford,Middlesex,MA,39.0,34.0,82.0,29.74,6.0,7.0,0.0
A-938519,2,43.006882,-83.753052,Flint,Genesee,MI,28.0,18.0,81.0,28.67,2.0,12.0,0.0
A-1384625,3,38.801346,-77.520332,Manassas,Prince William,VA,80.0,80.0,54.0,29.57,10.0,5.0,0.0
A-3501322,2,34.0718,-118.09651,Rosemead,Los Angeles,CA,68.0,68.0,81.0,29.87,6.0,8.0,0.02
A-1165207,2,37.536251,-77.433037,Richmond,Richmond City,VA,90.0,90.0,45.0,29.79,10.0,7.0,0.0
A-709947,2,47.517368,-122.36261,Seattle,King,WA,85.0,85.0,36.0,29.86,10.0,7.0,0.0
A-3722989,2,40.69,-73.7266,Cambria Heights,Queens,NY,39.0,30.0,46.0,30.16,10.0,17.0,0.0
A-2369903,3,44.903313,-93.275078,Minneapolis,Hennepin,MN,14.0,1.2,88.0,30.14,0.8,10.4,0.03
A-778162,2,25.748524,-80.319855,Miami,Miami-Dade,FL,82.0,82.0,82.0,29.87,10.0,7.0,0.02
A-3744154,2,37.717973,-121.70142,Livermore,Alameda,CA,44.0,44.0,100.0,29.68,0.25,0.0,0.0
A-1164611,2,40.190891,-74.750198,Trenton,Mercer,NJ,56.0,56.0,100.0,29.86,10.0,6.0,0.01
A-3747501,2,34.053619,-118.232298,Los Angeles,Los Angeles,CA,59.0,59.0,64.0,30.02,10.0,0.0,0.0
A-3177071,2,41.567893,-73.057581,Waterbury,New Haven,CT,39.0,34.0,67.0,29.59,10.0,7.0,0.0
A-920086,2,41.176121,-96.177391,Omaha,Sarpy,NE,27.0,20.0,86.0,29.01,10.0,6.0,0.0
A-3447238,2,41.53421,-81.44864,Cleveland,Cuyahoga,OH,75.0,75.0,65.0,29.14,20.0,8.0,0.0
A-3698447,2,39.90614,-75.09662,Haddon Township,Camden,NJ,50.0,50.0,61.0,30.21,10.0,12.0,0.0
A-3360386,2,32.505378,-93.767464,Shreveport,Caddo,LA,53.0,53.0,57.0,30.02,10.0,7.0,0.0
A-1154430,3,27.956512,-82.461998,Tampa,Hillsborough,FL,81.0,81.0,39.0,30.07,10.0,6.0,0.0
A-563047,3,26.03348,-80.164429,Hollywood,Broward,FL,78.0,78.0,56.0,30.27,10.0,21.0,0.0
A-1108288,2,27.841816,-82.795326,Seminole,Pinellas,FL,75.0,75.0,87.0,30.13,10.0,8.0,0.0
A-3403450,2,27.419334,-82.546767,Sarasota,Manatee,FL,79.0,79.0,88.0,29.87,8.0,8.0,0.07
A-1491865,3,33.900238,-84.244011,Atlanta,DeKalb,GA,73.0,73.0,59.0,28.82,10.0,10.0,0.0
A-1307201,2,29.843098,-95.185448,Houston,Harris,TX,90.0,90.0,54.0,29.9,10.0,0.0,0.0
A-1050542,2,39.489059,-104.728333,Parker,Douglas,CO,21.0,9.0,92.0,24.23,4.0,12.0,0.0
A-543346,3,26.392847,-80.095268,Boca Raton,Palm Beach,FL,63.0,63.0,97.0,29.83,10.0,9.0,0.0
A-3096879,2,31.247663,-87.056139,Castleberry,Escambia,AL,47.0,44.0,52.0,29.75,10.0,7.0,0.0
A-1373076,2,41.895592,-87.706551,Chicago,Cook,IL,71.0,71.0,93.0,28.97,10.0,7.0,0.0
A-1086175,3,38.937637,-94.472054,Kansas City,Jackson,MO,39.0,32.0,86.0,29.04,5.0,10.0,0.0
A-3579319,2,37.702,-121.91709,Dublin,Alameda,CA,52.0,52.0,77.0,29.56,10.0,12.0,0.01
A-3721394,2,32.75996,-117.19022,San Diego,San Diego,CA,58.0,58.0,70.0,29.4,10.0,10.0,0.0
A-3611571,2,37.74083,-121.50425,Tracy,San Joaquin,CA,48.0,48.0,89.0,30.18,10.0,0.0,0.0
A-935068,2,39.682289,-105.0532,Denver,Denver,CO,5.0,-7.0,66.0,24.0,10.0,7.0,0.0
A-918096,2,41.983616,-87.97995,Wood Dale,DuPage,IL,29.0,22.0,92.0,29.17,4.0,7.0,0.0
A-1213943,2,40.8116,-73.934898,New York,New York,NY,60.0,60.0,78.0,30.27,10.0,9.0,0.0
A-889082,3,35.348259,-80.732887,Charlotte,Mecklenburg,NC,48.0,46.0,66.0,29.84,10.0,6.0,0.0
A-3401699,2,32.499889,-93.797279,Shreveport,Caddo,LA,54.0,54.0,62.0,29.97,10.0,9.0,0.0
A-3180034,2,29.637801,-95.508163,Houston,Harris,TX,91.0,91.0,48.0,29.8,10.0,8.0,0.0
A-1153349,3,38.877274,-121.129036,Newcastle,Placer,CA,39.0,33.0,100.0,27.9,3.0,9.0,0.0
A-640801,2,29.632799,-95.207138,Houston,Harris,TX,76.0,76.0,94.0,29.87,2.0,8.0,0.0
A-745458,2,32.80629,-96.79689,Dallas,Dallas,TX,91.0,91.0,57.0,29.32,10.0,6.0,0.0
A-3403774,2,35.920732,-78.591795,Raleigh,Wake,NC,51.0,51.0,41.0,29.48,10.0,12.0,0.0
A-3571540,2,36.790043,-119.748947,Fresno,Fresno,CA,63.0,63.0,38.0,29.61,10.0,6.0,0.0
A-2954472,2,34.487574,-118.139665,Acton,Los Angeles,CA,41.0,36.0,14.0,27.46,10.0,7.0,0.0
A-3667163,1,38.45544,-122.72611,Santa Rosa,Sonoma,CA,80.0,80.0,42.0,29.91,10.0,3.0,0.0
A-1146082,2,40.555908,-75.489372,Allentown,Lehigh,PA,37.0,37.0,93.0,29.49,10.0,0.0,0.0
A-1484126,3,40.732735,-73.868591,Elmhurst,Queens,NY,50.0,50.0,83.0,30.03,10.0,6.0,0.0
A-521629,3,35.194683,-89.792953,Cordova,Shelby,TN,59.0,59.0,88.0,29.47,10.0,10.0,0.0
A-1146285,3,39.943241,-82.846695,Columbus,Franklin,OH,55.0,55.0,53.0,28.89,10.0,13.0,0.0
A-4199942,2,37.6392,-122.08998,Hayward,Alameda,CA,61.0,61.0,78.0,29.87,10.0,3.0,0.0
A-3253324,2,40.677158,-74.002324,Brooklyn,Kings,NY,32.0,32.0,54.0,29.76,10.0,3.0,0.0
A-3235770,2,25.787733,-80.20366,Miami,Miami-Dade,FL,71.0,71.0,59.0,30.21,10.0,13.0,0.0
A-1105801,3,32.700218,-85.313255,Opelika,Lee,AL,74.0,74.0,40.0,29.43,10.0,8.0,0.0
A-774357,2,41.612373,-83.691444,Holland,Lucas,OH,69.0,69.0,81.0,29.24,10.0,7.0,0.04
A-1014871,2,40.698963,-74.254028,Union,Union,NJ,35.0,35.0,35.0,30.67,10.0,3.0,0.0
A-4191582,2,33.13733,-117.33094,Carlsbad,San Diego,CA,67.0,67.0,68.0,29.48,10.0,5.0,0.0
A-939977,2,41.758041,-88.031273,Woodridge,DuPage,IL,19.0,19.0,83.0,28.96,10.0,3.0,0.0
A-1060603,2,40.73246,-74.221352,Irvington,Essex,NJ,61.0,61.0,75.0,29.92,10.0,7.0,0.0
A-3307717,2,37.238911,-93.297619,Springfield,Greene,MO,43.0,38.0,60.0,28.9,10.0,8.0,0.0
A-3302196,2,39.190773,-77.321869,Boyds,Montgomery,MD,64.0,64.0,34.0,29.75,10.0,7.0,0.0
A-3783293,2,33.71025,-117.78223,Irvine,Orange,CA,50.0,50.0,39.0,30.01,10.0,0.0,0.0
A-2997710,2,36.946302,-80.913051,Max Meadows,Wythe,VA,75.0,75.0,57.0,26.83,10.0,7.0,0.0
A-3815321,2,44.77604,-93.31999,Burnsville,Dakota,MN,39.0,36.0,76.0,28.96,10.0,5.0,0.0
A-782150,2,39.763565,-75.542435,Wilmington,New Castle,DE,69.0,69.0,90.0,29.92,10.0,8.0,0.0
A-827335,3,36.931141,-76.266922,Norfolk,Norfolk,VA,58.0,58.0,60.0,30.14,10.0,8.0,0.0
A-3590061,2,35.41595,-97.42357,Oklahoma City,Oklahoma,OK,50.0,50.0,47.0,28.99,10.0,15.0,0.0
A-3701985,2,33.949722,-118.091853,Santa Fe Springs,Los Angeles,CA,67.0,67.0,59.0,29.91,9.0,3.0,0.0
A-3036507,2,34.126379,-117.483698,Fontana,San Bernardino,CA,56.0,56.0,80.0,28.92,10.0,0.0,0.0
A-948581,3,32.92495,-96.83847,Dallas,Dallas,TX,42.0,42.0,94.0,29.24,7.0,0.0,0.05
A-3507443,2,41.25465,-111.85658,Ogden,Weber,UT,65.0,65.0,28.0,25.34,10.0,3.0,0.0
A-1392750,2,36.119083,-95.859787,Tulsa,Tulsa,OK,74.0,74.0,68.0,29.1,10.0,10.0,0.0
A-3704083,2,33.914164,-118.37055,Hawthorne,Los Angeles,CA,62.0,62.0,60.0,30.12,10.0,0.0,0.0
A-3329251,2,27.946139,-82.328935,Tampa,Hillsborough,FL,52.0,52.0,94.0,30.18,7.0,0.0,0.0
A-2863049,2,40.73985,-73.81833,Flushing,Queens,NY,30.9,22.2,82.0,29.76,1.0,10.4,0.02
A-3860943,2,37.720114,-121.937379,Dublin,Alameda,CA,96.0,96.0,21.0,29.32,10.0,10.0,0.0
A-3601558,3,40.75828,-73.95897,New York,New York,NY,38.0,33.0,68.0,29.96,10.0,6.0,0.0
A-1064102,2,35.806198,-78.706429,Raleigh,Wake,NC,63.0,63.0,38.0,29.37,10.0,12.0,0.0
A-3489001,1,33.48053,-112.169,Phoenix,Maricopa,AZ,79.0,79.0,14.0,28.62,10.0,3.0,0.0
A-114507,3,34.414867,-118.578926,Valencia,Los Angeles,CA,75.0,75.0,48.0,29.2,10.0,13.0,0.0
A-1129636,2,39.399887,-119.268738,Silver Springs,Lyon,NV,58.0,58.0,35.0,26.22,10.0,5.0,0.0
A-3794154,2,34.010187,-117.886957,La Puente,Los Angeles,CA,70.0,70.0,49.0,29.86,10.0,0.0,0.0
A-1085604,3,26.515009,-80.072525,Boynton Beach,Palm Beach,FL,76.0,76.0,97.0,30.0,10.0,0.0,0.0
A-1762807,2,35.811337,-78.565742,Raleigh,Wake,NC,42.1,37.1,100.0,29.91,2.0,8.1,0.13
A-1396541,3,34.978413,-82.011887,Spartanburg,Spartanburg,SC,79.0,79.0,51.0,29.21,10.0,3.0,0.0
A-1002835,2,34.788635,-82.440063,Greenville,Greenville,SC,46.0,46.0,63.0,29.07,10.0,0.0,0.0
A-1501783,2,40.51939,-78.870949,Ebensburg,Cambria,PA,26.1,17.6,84.0,29.8,0.5,8.1,0.02
A-3610121,1,43.05217,-76.13258,Syracuse,Onondaga,NY,51.0,51.0,52.0,29.49,10.0,7.0,0.0
A-1323885,2,27.845728,-82.676483,Pinellas Park,Pinellas,FL,80.0,80.0,100.0,29.91,10.0,5.0,0.0
A-3621175,2,39.09899,-84.51906,Cincinnati,Hamilton,OH,65.0,65.0,58.0,29.55,10.0,0.0,0.0
A-793824,2,45.534286,-122.557831,Portland,Multnomah,OR,61.0,61.0,81.0,30.06,10.0,6.0,0.0
A-3787592,2,38.071761,-120.580838,Angels Camp,Calaveras,CA,59.0,59.0,25.0,27.82,10.0,6.0,0.0
A-3157021,2,35.796696,-78.640497,Raleigh,Wake,NC,70.0,70.0,97.0,29.53,6.0,6.0,0.11
A-1139649,3,33.769176,-84.390518,Atlanta,Fulton,GA,54.0,54.0,69.0,29.27,10.0,0.0,0.0
A-3614383,2,38.85517,-77.22328,Annandale,Fairfax County,VA,63.0,63.0,26.0,29.71,10.0,18.0,0.0
A-3499149,2,38.20189,-85.6887,Louisville,Jefferson,KY,71.0,71.0,78.0,29.16,10.0,9.0,0.0
A-3336975,2,30.462665,-91.152166,Baton Rouge,East Baton Rouge,LA,49.0,47.0,90.0,30.19,10.0,5.0,0.0
A-4168835,2,34.14645,-118.76536,Agoura Hills,Los Angeles,CA,58.0,58.0,37.0,29.25,10.0,0.0,0.0
A-860922,2,28.330513,-82.552338,Land O Lakes,Pasco,FL,63.0,63.0,87.0,29.96,4.0,10.0,0.01
A-606556,2,34.206177,-80.025612,Timmonsville,Darlington,SC,75.0,75.0,96.0,29.64,2.0,16.0,0.09
A-3791661,2,33.876297,-118.105332,Cerritos,Los Angeles,CA,55.0,55.0,80.0,29.88,10.0,0.0,0.0
A-3347648,2,26.00452,-80.166817,Hollywood,Broward,FL,82.0,82.0,85.0,29.96,10.0,7.0,0.0
A-1363837,3,39.616913,-77.785637,Williamsport,Washington,MD,85.0,85.0,57.0,29.0,10.0,8.0,0.0
A-3177587,2,25.869308,-80.20695,Miami,Miami-Dade,FL,82.0,82.0,79.0,29.8,10.0,23.0,0.0
A-3385322,2,26.099599,-80.25091,Fort Lauderdale,Broward,FL,80.0,80.0,76.0,30.05,10.0,15.0,0.0
A-2958197,2,33.875337,-98.523665,Wichita Falls,Wichita,TX,61.0,61.0,79.0,29.13,10.0,5.0,0.0
A-3558615,2,35.1161,-89.90672,Memphis,Shelby,TN,86.0,86.0,40.0,29.7,10.0,3.0,0.0
A-3851779,2,33.46227,-112.22652,Phoenix,Maricopa,AZ,86.0,86.0,42.0,28.77,10.0,0.0,0.0
A-3721362,2,33.930044,-118.352721,Hawthorne,Los Angeles,CA,67.0,67.0,39.0,29.77,10.0,13.0,0.0
A-3259413,2,33.69655,-84.408068,Atlanta,Fulton,GA,50.0,50.0,48.0,29.12,10.0,7.0,0.0
A-604038,2,37.696442,-122.111542,San Leandro,Alameda,CA,68.0,68.0,70.0,29.97,10.0,13.0,0.0
A-3119642,2,40.867241,-74.064298,Hasbrouck Heights,Bergen,NJ,37.0,37.0,89.0,30.13,10.0,0.0,0.0
A-1463095,2,28.5145,-81.437927,Orlando,Orange,FL,69.0,69.0,90.0,29.66,10.0,6.0,0.0
A-3027372,2,44.406077,-123.893969,Tidewater,Lincoln,OR,45.0,45.0,81.0,30.08,10.0,0.0,0.0
A-2969674,2,28.18668,-82.667602,New Port Richey,Pasco,FL,73.0,73.0,55.0,30.27,10.0,7.0,0.0
A-3599266,2,33.8069,-117.832,Orange,Orange,CA,63.0,63.0,58.0,29.99,10.0,7.0,0.0
A-565488,2,29.709873,-95.267845,Houston,Harris,TX,58.0,58.0,60.0,30.36,10.0,9.0,0.0
A-755807,2,43.313332,-77.748528,Hilton,Monroe,NY,79.0,79.0,60.0,29.23,10.0,8.0,0.0
A-614142,2,35.753834,-78.636101,Raleigh,Wake,NC,70.0,70.0,59.0,29.6,10.0,8.0,0.0
A-3634793,2,29.93058,-90.04168,New Orleans,Orleans,LA,74.0,74.0,59.0,29.99,10.0,14.0,0.0
A-1534538,2,41.01899,-79.814423,Karns City,Butler,PA,42.1,38.4,67.0,29.95,10.0,5.8,0.0
A-3005173,2,36.876476,-76.199083,Norfolk,Norfolk,VA,39.0,39.0,65.0,30.26,10.0,0.0,0.0
A-3342551,2,35.034415,-85.270676,Chattanooga,Hamilton,TN,39.0,34.0,73.0,29.3,10.0,7.0,0.0
A-3144355,4,40.303193,-79.506231,Greensburg,Westmoreland,PA,63.0,63.0,100.0,28.8,6.0,0.0,0.0
A-904808,2,33.610867,-86.929214,Adamsville,Jefferson,AL,37.0,29.0,54.0,29.6,10.0,12.0,0.0
A-1493129,2,33.951855,-118.183067,South Gate,Los Angeles,CA,68.0,68.0,68.0,29.79,4.0,0.0,0.0
A-4164703,4,41.85714,-88.149631,Winfield,Dupage,IL,48.0,45.0,68.0,29.49,10.0,6.0,0.0
A-862024,2,27.762695,-82.335121,Wimauma,Hillsborough,FL,64.0,64.0,88.0,30.13,10.0,8.0,0.0
A-767348,4,40.861553,-73.913254,Bronx,Bronx,NY,53.0,53.0,50.0,29.8,10.0,14.0,0.0
A-1449594,3,32.883579,-80.019722,Charleston,Charleston,SC,38.0,38.0,100.0,30.23,7.0,0.0,0.0
A-3663337,2,40.04292,-82.99727,Columbus,Franklin,OH,36.0,36.0,89.0,29.29,10.0,3.0,0.0
A-540583,2,42.187355,-88.101662,Lake Zurich,Lake,IL,48.0,48.0,54.0,29.18,10.0,3.0,0.0
A-1379145,2,35.861748,-78.548546,Raleigh,Wake,NC,80.0,80.0,62.0,29.73,10.0,5.0,0.0
A-3055608,2,25.684325,-80.416429,Miami,Miami-Dade,FL,78.0,78.0,66.0,30.08,10.0,17.0,0.0
A-1083089,3,38.489365,-121.802879,Dixon,Solano,CA,54.0,54.0,44.0,30.03,10.0,6.0,0.0
A-3388847,2,25.914663,-80.325097,Hialeah,Miami-Dade,FL,79.0,79.0,74.0,29.92,10.0,10.0,0.0
A-3047923,2,34.435443,-92.521257,Sheridan,Grant,AR,62.0,62.0,56.0,29.71,10.0,12.0,0.0
A-3798989,2,38.477881,-121.507543,Sacramento,Sacramento,CA,58.0,58.0,41.0,29.94,10.0,0.0,0.0
A-806915,2,33.386673,-111.894348,Tempe,Maricopa,AZ,108.0,108.0,7.0,28.67,10.0,7.0,0.0
A-985344,2,37.495213,-122.22892,Redwood City,San Mateo,CA,37.0,37.0,93.0,30.08,10.0,3.0,0.0
A-3264754,2,36.095652,-86.735804,Nashville,Davidson,TN,57.0,57.0,55.0,29.35,10.0,22.0,0.0
A-3397771,2,33.427903,-81.889421,Beech Island,Aiken,SC,53.0,53.0,64.0,30.14,10.0,3.0,0.0
A-1065959,3,34.047836,-118.266579,Los Angeles,Los Angeles,CA,78.0,78.0,45.0,29.57,10.0,5.0,0.0
A-3863266,2,45.754454,-122.87778,Scappoose,Columbia,OR,44.0,44.0,96.0,29.98,10.0,0.0,0.0
A-2752610,2,40.02196,-75.61902,Exton,Chester,PA,30.0,21.0,60.0,29.72,10.0,10.0,0.0
A-874086,3,33.479435,-117.140099,Temecula,Riverside,CA,59.0,59.0,31.0,28.65,10.0,0.0,0.0
A-3847589,2,45.43932,-122.6247,Portland,Clackamas,OR,49.0,46.0,69.0,30.15,10.0,7.0,0.0
A-4188410,2,42.27234,-85.43435,Galesburg,Kalamazoo,MI,68.0,68.0,88.0,29.0,10.0,12.0,0.01
A-1152555,2,35.387218,-97.565582,Oklahoma City,Oklahoma,OK,39.0,32.0,53.0,28.93,10.0,10.0,0.0
A-3456724,2,37.98953,-121.267747,Stockton,San Joaquin,CA,75.0,75.0,48.0,29.91,10.0,5.0,0.0
